PartitionKey,timeOfTweet,,,Prob,0.695411405
Bernie Sanders,Sun Feb 28 15:04:22 +0000 2016,,,0.705410182,14.37821799
Bernie Sanders,Sun Feb 28 15:04:26 +0000 2016,,,0.693282545,-3.061296104
Bernie Sanders,Sun Feb 28 15:04:26 +0000 2016,,,0.696161091,1.078046418
Bernie Sanders,Sun Feb 28 15:04:27 +0000 2016,,,0.62536484,-100.7267996
Bernie Sanders,Sun Feb 28 15:04:30 +0000 2016,,,0.69783324,3.482592831
Bernie Sanders,Sun Feb 28 15:04:30 +0000 2016,,,0.683823407,-16.66351477
Bernie Sanders,Sun Feb 28 15:04:34 +0000 2016,,,0.740271688,64.50898337
Bernie Sanders,Sun Feb 28 15:04:34 +0000 2016,,,0.709856212,20.77159889
Bernie Sanders," who IS #BernieSanders and has been ALWAYS #WhichH…""",Sun Feb 28 15:04:35 +0000 2016,,0.694303811,-1.592717947
Bernie Sanders,Sun Feb 28 15:04:35 +0000 2016,,,0.69783324,3.482592831
Bernie Sanders,Sun Feb 28 15:04:37 +0000 2016,,,0.714954376,28.10274699
Bernie Sanders,Sun Feb 28 15:04:38 +0000 2016,,,0.673961103,-30.84548523
Bernie Sanders,Sun Feb 28 15:04:39 +0000 2016,,,0.677431047,-25.85571374
Bernie Sanders,Sun Feb 28 15:04:39 +0000 2016,,,0.69783324,3.482592831
Bernie Sanders,Sun Feb 28 15:04:41 +0000 2016,,,0.655819297,-56.93336049
Bernie Sanders,Sun Feb 28 15:04:43 +0000 2016,,,0.705410182,14.37821799
Bernie Sanders,Sun Feb 28 15:04:46 +0000 2016,,,0.663942397,-45.25236139
Bernie Sanders,Sun Feb 28 15:04:48 +0000 2016,,,0.698071659,3.825438804
Bernie Sanders,Sun Feb 28 15:04:48 +0000 2016,,,0.699975431,6.563058558
Bernie Sanders,Sun Feb 28 15:04:49 +0000 2016,,,0.655819297,-56.93336049
Bernie Sanders,Sun Feb 28 15:04:49 +0000 2016,,,0.736777008,59.48364157
Bernie Sanders,Sun Feb 28 15:04:51 +0000 2016,,,0.680697143,-21.15907521
Bernie Sanders,Sun Feb 28 15:04:53 +0000 2016,,,0.66821903,-39.10257298
Bernie Sanders,Sun Feb 28 15:04:55 +0000 2016,,,0.637276709,-83.59755936
Bernie Sanders,Sun Feb 28 15:04:55 +0000 2016,,,0.655819297,-56.93336049
Bernie Sanders,Sun Feb 28 15:04:56 +0000 2016,,,0.698071659,3.825438804
Bernie Sanders,Sun Feb 28 15:04:57 +0000 2016,,,0.74866277,76.57533997
Bernie Sanders,Sun Feb 28 15:05:01 +0000 2016,,,0.708456516,18.75883927
Bernie Sanders,Sun Feb 28 15:05:02 +0000 2016,,,0.712875307,25.11305055
Bernie Sanders,Sun Feb 28 15:05:05 +0000 2016,,,0.70210886,9.630924549
Bernie Sanders,Sun Feb 28 15:05:08 +0000 2016,,,0.708456516,18.75883927
Bernie Sanders,Sun Feb 28 15:05:08 +0000 2016,,,0.701161742,8.268971045
Bernie Sanders,Sun Feb 28 15:55:48 +0000 2016,,,0.683823407,-16.66351477
Bernie Sanders,Sun Feb 28 15:55:48 +0000 2016,,,0.664699078,-44.16425586
Bernie Sanders,Sun Feb 28 15:55:48 +0000 2016,,,0.757910967,89.87422597
Bernie Sanders,Sun Feb 28 15:55:51 +0000 2016,,,0.634854853,-87.08018271
Bernie Sanders,Sun Feb 28 15:55:51 +0000 2016,,,0.708690047,19.09465631
Bernie Sanders,Sun Feb 28 15:55:51 +0000 2016,,,0.752263546,81.75324757
Bernie Sanders,Sun Feb 28 15:55:52 +0000 2016,,,0.712643743,24.78006205
Bernie Sanders,Sun Feb 28 15:55:52 +0000 2016,,,0.757703364,89.57569333
Bernie Sanders,Sun Feb 28 15:55:52 +0000 2016,,,0.750149667,78.71349443
Bernie Sanders,Sun Feb 28 15:55:55 +0000 2016,,,0.692560554,-4.0995175
Bernie Sanders,Sun Feb 28 15:55:56 +0000 2016,,,0.730811715,50.90556397
Bernie Sanders,Sun Feb 28 15:55:56 +0000 2016,,,0.605018735,-129.9844517
Bernie Sanders,Sun Feb 28 15:55:56 +0000 2016,,,0.658685803,-52.81133146
Bernie Sanders,Sun Feb 28 15:55:56 +0000 2016,,,0.738746464,62.31571477
Bernie Sanders,Sun Feb 28 15:55:57 +0000 2016,,,0.732588112,53.46001877
Bernie Sanders,Sun Feb 28 15:55:58 +0000 2016,,,0.757910967,89.87422597
Bernie Sanders,Sun Feb 28 15:55:58 +0000 2016,,,0.750149667,78.71349443
Bernie Sanders,Sun Feb 28 15:55:58 +0000 2016,,,0.664699078,-44.16425586
Bernie Sanders,Sun Feb 28 15:56:00 +0000 2016,,,0.693523049,-2.715451906
Bernie Sanders,Sun Feb 28 15:56:02 +0000 2016,,,0.687237084,-11.75465511
Bernie Sanders,Sun Feb 28 15:56:03 +0000 2016,,,0.717769682,32.15115054
Bernie Sanders,Sun Feb 28 15:56:04 +0000 2016,,,0.706349492,15.7289436
Bernie Sanders,Sun Feb 28 15:56:04 +0000 2016,,,0.666461349,-41.63011421
Bernie Sanders,Sun Feb 28 15:56:05 +0000 2016,,,0.758118391,90.1725012
Bernie Sanders,Sun Feb 28 15:56:05 +0000 2016,,,0.664699078,-44.16425586
Bernie Sanders,Sun Feb 28 15:56:06 +0000 2016,,,0.684800744,-15.25810642
Bernie Sanders,Sun Feb 28 15:56:07 +0000 2016,,,0.718856752,33.71435469
Bernie Sanders,Sun Feb 28 15:56:07 +0000 2016,,,0.756246805,87.48116484
Bernie Sanders,Sun Feb 28 15:56:08 +0000 2016,,,0.6862638,-13.15423526
Bernie Sanders,Sun Feb 28 15:56:08 +0000 2016,,,0.69352299,-2.715536748
Bernie Sanders,Sun Feb 28 15:56:09 +0000 2016,,,0.664699078,-44.16425586
Bernie Sanders,Sun Feb 28 15:56:09 +0000 2016,,,0.693523049,-2.715451906
Bernie Sanders,Sun Feb 28 15:56:10 +0000 2016,,,0.664699078,-44.16425586
Bernie Sanders,Sun Feb 28 15:56:10 +0000 2016,,,0.648893595,-66.89250403
Bernie Sanders,Sun Feb 28 15:56:11 +0000 2016,,,0.711716354,23.44647881
Bernie Sanders,Sun Feb 28 15:56:12 +0000 2016,,,0.70210886,9.630924549
Bernie Sanders,Sun Feb 28 15:56:12 +0000 2016,,,0.757910967,89.87422597
Bernie Sanders,Sun Feb 28 15:56:13 +0000 2016,,,0.732809603,53.77852232
Bernie Sanders,Sun Feb 28 15:56:13 +0000 2016,,,0.664699078,-44.16425586
Bernie Sanders,Sun Feb 28 15:56:14 +0000 2016,,,0.664699078,-44.16425586
Bernie Sanders,Sun Feb 28 15:56:14 +0000 2016,,,0.757703364,89.57569333
Bernie Sanders,Sun Feb 28 15:56:15 +0000 2016,,,0.684800744,-15.25810642
Bernie Sanders,Sun Feb 28 15:56:16 +0000 2016,,,0.694063663,-1.938050218
Bernie Sanders,Sun Feb 28 15:56:16 +0000 2016,,,0.711716354,23.44647881
Bernie Sanders,Sun Feb 28 15:56:16 +0000 2016,,,0.726563096,44.79605963
Bernie Sanders,Sun Feb 28 15:56:16 +0000 2016,,,0.75977385,92.55304743
Bernie Sanders,Sun Feb 28 15:56:17 +0000 2016,,,0.655819297,-56.93336049
Bernie Sanders,Sun Feb 28 15:56:18 +0000 2016,,,0.732809603,53.77852232
Bernie Sanders,Sun Feb 28 15:56:18 +0000 2016,,,0.675946295,-27.9907837
Bernie Sanders,Sun Feb 28 15:56:19 +0000 2016,,,0.693282545,-3.061296104
Bernie Sanders,Sun Feb 28 15:56:19 +0000 2016,,,0.717941463,32.39817122
Bernie Sanders," @TulsiPress! You're amazing! ""DNC vice chair resigns"," endorses Bernie Sanders"" https://t.co/IGbkrdHtZT #Fee…",Sun Feb 28 15:56:21 +0000 2016,0.728021264,46.89290186
Bernie Sanders,Sun Feb 28 15:56:21 +0000 2016,,,0.738964736,62.6295894
Bernie Sanders,Sun Feb 28 15:56:22 +0000 2016,,,0.655819297,-56.93336049
Bernie Sanders,Sun Feb 28 15:56:22 +0000 2016,,,0.666964054,-40.90722558
Bernie Sanders,Sun Feb 28 15:56:23 +0000 2016,,,0.664699078,-44.16425586
Bernie Sanders,Sun Feb 28 15:56:23 +0000 2016,,,0.673961103,-30.84548523
Bernie Sanders,Sun Feb 28 15:56:25 +0000 2016,,,0.634854853,-87.08018271
Bernie Sanders,Sun Feb 28 15:56:25 +0000 2016,,,0.783523798,126.705418
Bernie Sanders,Sun Feb 28 15:56:26 +0000 2016,,,0.707521141,17.41377217
Bernie Sanders,Sun Feb 28 15:56:27 +0000 2016,,,0.663942397,-45.25236139
Bernie Sanders,Sun Feb 28 15:56:30 +0000 2016,,,0.753315985,83.26665243
Bernie Sanders,Sun Feb 28 15:56:32 +0000 2016,,,0.757910967,89.87422597
Bernie Sanders,Sun Feb 28 15:56:33 +0000 2016,,,0.724536061,41.88118796
Bernie Sanders,Sun Feb 28 15:56:33 +0000 2016,,,0.681188643,-20.45229934
Bernie Sanders,Sun Feb 28 15:56:34 +0000 2016,,,0.718856752,33.71435469
Bernie Sanders,Sun Feb 28 15:56:34 +0000 2016,,,0.738746464,62.31571477
Bernie Sanders,Sun Feb 28 15:56:35 +0000 2016,,,0.684556603,-15.60918061
Bernie Sanders,Sun Feb 28 15:56:37 +0000 2016,,,0.753946006,84.17262118
Bernie Sanders,Sun Feb 28 15:56:37 +0000 2016,,,0.772339106,110.6218566
Bernie Sanders,Sun Feb 28 15:56:37 +0000 2016,,,0.746528447,73.50618841
Bernie Sanders,Sun Feb 28 15:56:37 +0000 2016,,,0.746528447,73.50618841
Bernie Sanders,Sun Feb 28 15:56:38 +0000 2016,,,0.718856752,33.71435469
Bernie Sanders,Sun Feb 28 15:56:39 +0000 2016,,,0.634854853,-87.08018271
Bernie Sanders,Sun Feb 28 15:56:42 +0000 2016,,,0.70210886,9.630924549
Bernie Sanders,Sun Feb 28 15:56:43 +0000 2016,,,0.730811715,50.90556397
Bernie Sanders,Sun Feb 28 15:56:43 +0000 2016,,,0.742440462,67.62767539
Bernie Sanders,Sun Feb 28 15:56:44 +0000 2016,,,0.757910967,89.87422597
Bernie Sanders,Sun Feb 28 15:56:44 +0000 2016,,,0.751841724,81.1466685
Bernie Sanders,Sun Feb 28 15:56:46 +0000 2016,,,0.708456516,18.75883927
Bernie Sanders,Sun Feb 28 15:56:46 +0000 2016,,,0.725663304,43.5021608
Bernie Sanders,Sun Feb 28 15:56:48 +0000 2016,,,0.742440462,67.62767539
Bernie Sanders,Sun Feb 28 15:56:48 +0000 2016,,,0.671470821,-34.42650501
Bernie Sanders,Sun Feb 28 15:56:48 +0000 2016,,,0.746528447,73.50618841
Bernie Sanders,Sun Feb 28 15:56:49 +0000 2016,,,0.734577596,56.32089218
Bernie Sanders,Sun Feb 28 15:56:49 +0000 2016,,,0.681618333,-19.83440611
Bernie Sanders,Sun Feb 28 15:56:49 +0000 2016,,,0.7105546,21.77587923
Bernie Sanders,Sun Feb 28 15:56:49 +0000 2016,,,0.634854853,-87.08018271
Bernie Sanders,Sun Feb 28 15:56:50 +0000 2016,,,0.698071659,3.825438804
Bernie Sanders,Sun Feb 28 15:56:51 +0000 2016,,,0.695921838,0.734001155
Bernie Sanders,Sun Feb 28 15:56:51 +0000 2016,,,0.70210886,9.630924549
Bernie Sanders,Sun Feb 28 15:56:52 +0000 2016,,,0.694723725,-0.988882581
Bernie Sanders,Sun Feb 28 15:56:52 +0000 2016,,,0.663942397,-45.25236139
Bernie Sanders,Sun Feb 28 15:56:52 +0000 2016,,,0.666964054,-40.90722558
Bernie Sanders,Sun Feb 28 15:56:53 +0000 2016,,,0.750149608,78.71340959
Bernie Sanders,Sun Feb 28 15:56:53 +0000 2016,,,0.664699078,-44.16425586
Bernie Sanders,Sun Feb 28 15:56:54 +0000 2016,,,0.664699078,-44.16425586
Bernie Sanders,Sun Feb 28 15:56:54 +0000 2016,,,0.725663304,43.5021608
Bernie Sanders,Sun Feb 28 15:56:55 +0000 2016,,,0.70210886,9.630924549
Bernie Sanders,Sun Feb 28 15:56:57 +0000 2016,,,0.695203304,-0.299249083
Donald Trump,Sun Feb 28 15:04:52 +0000 2016,,,0.725888431,43.82589291
Donald Trump,Sun Feb 28 15:04:52 +0000 2016,,,0.643203557,-75.07476558
Donald Trump,Sun Feb 28 15:04:52 +0000 2016,,,0.699024379,5.195447971
Donald Trump,Sun Feb 28 15:04:52 +0000 2016,,,0.683823407,-16.66351477
Donald Trump,Sun Feb 28 15:04:52 +0000 2016,,,0.706349492,15.7289436
Donald Trump,Sun Feb 28 15:04:52 +0000 2016,,,0.648893595,-66.89250403
Donald Trump,Sun Feb 28 15:04:52 +0000 2016,,,0.722953022,39.60478153
Donald Trump,Sun Feb 28 15:04:53 +0000 2016,,,0.607179046,-126.8779295
Donald Trump,Sun Feb 28 15:04:53 +0000 2016,,,0.671720326,-34.06771739
Donald Trump,Sun Feb 28 15:04:54 +0000 2016,,,0.672031999,-33.61953234
Donald Trump,Sun Feb 28 15:04:54 +0000 2016,,,0.616045117,-114.1285398
Donald Trump,Sun Feb 28 15:04:54 +0000 2016,,,0.686993897,-12.10435745
Donald Trump,Sun Feb 28 15:04:54 +0000 2016,,,0.666964054,-40.90722558
Donald Trump,Sun Feb 28 15:04:54 +0000 2016,,,0.736557603,59.16813769
Donald Trump,Sun Feb 28 15:04:54 +0000 2016,,,0.703290343,11.32989438
Donald Trump,Sun Feb 28 15:04:54 +0000 2016,,,0.629595041,-94.64378026
Donald Trump,Sun Feb 28 15:04:54 +0000 2016,,,0.584988773,-158.787491
Donald Trump,Sun Feb 28 15:04:55 +0000 2016,,,0.691355109,-5.832944636
Donald Trump,Sun Feb 28 15:04:55 +0000 2016,,,0.718628109,33.38556659
Donald Trump,Sun Feb 28 15:04:55 +0000 2016,,,0.704233587,12.68627708
Donald Trump,Sun Feb 28 15:04:55 +0000 2016,,,0.689420938,-8.614278081
Donald Trump,Sun Feb 28 15:04:55 +0000 2016,,,0.70210892,9.631010829
Donald Trump,Sun Feb 28 15:04:55 +0000 2016,,,0.706349492,15.7289436
Donald Trump,Sun Feb 28 15:04:55 +0000 2016,,,0.752263546,81.75324757
Donald Trump,Sun Feb 28 15:04:55 +0000 2016,,,0.655819297,-56.93336049
Donald Trump,Sun Feb 28 15:04:56 +0000 2016,,,0.672218978,-33.35065697
Donald Trump,Sun Feb 28 15:04:56 +0000 2016,,,0.725888431,43.82589291
Donald Trump,Sun Feb 28 15:04:56 +0000 2016,,,0.734136343,55.68637138
Donald Trump,Sun Feb 28 15:04:56 +0000 2016,,,0.615777552,-114.5132976
Donald Trump,Sun Feb 28 15:04:56 +0000 2016,,,0.760804534,94.03516865
Donald Trump,Sun Feb 28 15:04:57 +0000 2016,,,0.671470881,-34.42641873
Donald Trump,Sun Feb 28 15:04:57 +0000 2016,,,0.674954474,-29.41702001
Donald Trump,Sun Feb 28 15:04:57 +0000 2016,,,0.736557603,59.16813769
Donald Trump,Sun Feb 28 15:04:57 +0000 2016,,,0.736777008,59.48364157
Donald Trump,Sun Feb 28 15:04:57 +0000 2016,,,0.691355109,-5.832944636
Donald Trump,Sun Feb 28 15:04:57 +0000 2016,,,0.736557603,59.16813769
Donald Trump,Sun Feb 28 15:04:57 +0000 2016,,,0.640864015,-78.43902159
Donald Trump,Sun Feb 28 15:04:58 +0000 2016,,,0.725888431,43.82589291
Donald Trump,Sun Feb 28 15:04:58 +0000 2016,,,0.724084318,41.23158257
Donald Trump,Sun Feb 28 15:04:58 +0000 2016,,,0.678172112,-24.79006398
Donald Trump,Sun Feb 28 15:04:58 +0000 2016,,,0.656393528,-56.10761764
Donald Trump,Sun Feb 28 15:04:58 +0000 2016,,,0.706349492,15.7289436
Donald Trump,Sun Feb 28 15:04:58 +0000 2016,,,0.452078372,-349.9123417
Donald Trump,Sun Feb 28 15:04:58 +0000 2016,,,0.706349492,15.7289436
Donald Trump,Sun Feb 28 15:04:58 +0000 2016,,,0.69111371,-6.180075842
Donald Trump,Sun Feb 28 15:04:58 +0000 2016,,,0.636949897,-84.06751426
Donald Trump,Sun Feb 28 15:04:58 +0000 2016,,,0.665203094,-43.43948201
Donald Trump,Sun Feb 28 15:04:59 +0000 2016,,,0.622976899,-104.1606532
Donald Trump,Sun Feb 28 15:04:59 +0000 2016,,,0.740706384,65.13407522
Donald Trump,Sun Feb 28 15:04:59 +0000 2016,,,0.706349492,15.7289436
Donald Trump,Sun Feb 28 15:04:59 +0000 2016,,,0.712643683,24.77997577
Donald Trump,Sun Feb 28 15:04:59 +0000 2016,,,0.633805394,-88.58930234
Donald Trump,Sun Feb 28 15:04:59 +0000 2016,,,0.706349492,15.7289436
Donald Trump,Sun Feb 28 15:04:59 +0000 2016,,,0.682599425,-18.42359807
Donald Trump,Sun Feb 28 15:04:59 +0000 2016,,,0.706349492,15.7289436
Donald Trump,Sun Feb 28 15:05:00 +0000 2016,,,0.686993897,-12.10435745
Donald Trump,Sun Feb 28 15:05:00 +0000 2016,,,0.671969712,-33.7091009
Donald Trump,Sun Feb 28 15:05:00 +0000 2016,,,0.701161742,8.268971045
Donald Trump,Sun Feb 28 15:05:00 +0000 2016,,,0.641644597,-77.31654647
Donald Trump,Sun Feb 28 15:05:00 +0000 2016,,,0.686993897,-12.10435745
Donald Trump,Sun Feb 28 15:05:01 +0000 2016,,,0.664699078,-44.16425586
Donald Trump,Sun Feb 28 15:05:01 +0000 2016,,,0.637472808,-83.31556945
Donald Trump,Sun Feb 28 15:05:01 +0000 2016,,,0.6253649,-100.7267133
Donald Trump,Sun Feb 28 15:05:01 +0000 2016,,,0.725888431,43.82589291
Donald Trump,Sun Feb 28 15:05:01 +0000 2016,,,0.641904652,-76.94258798
Donald Trump,Sun Feb 28 15:05:01 +0000 2016,,,0.674954474,-29.41702001
Donald Trump,Sun Feb 28 15:05:01 +0000 2016,,,0.708456516,18.75883927
Donald Trump,Sun Feb 28 15:05:02 +0000 2016,,,0.685044885,-14.90703222
Donald Trump,Sun Feb 28 15:05:02 +0000 2016,,,0.691355109,-5.832944636
Donald Trump,Sun Feb 28 15:05:02 +0000 2016,,,0.656393528,-56.10761764
Donald Trump,Sun Feb 28 15:05:03 +0000 2016,,,0.716794848,30.74934149
Donald Trump,Sun Feb 28 15:05:03 +0000 2016,,,0.699975431,6.563058558
Donald Trump,Sun Feb 28 15:05:03 +0000 2016,,,0.682599366,-18.42368292
Donald Trump,Sun Feb 28 15:05:03 +0000 2016,,,0.634854853,-87.08018271
Donald Trump,Sun Feb 28 15:05:03 +0000 2016,,,0.699975371,6.562972278
Donald Trump,Sun Feb 28 15:05:03 +0000 2016,,,0.669784427,-36.8515357
Donald Trump,Sun Feb 28 15:05:03 +0000 2016,,,0.657858908,-54.00040457
Donald Trump,Sun Feb 28 15:05:03 +0000 2016,,,0.714723825,27.77121518
Donald Trump,Sun Feb 28 15:05:04 +0000 2016,,,0.690388858,-7.222411349
Donald Trump,Sun Feb 28 15:05:04 +0000 2016,,,0.706349492,15.7289436
Donald Trump,Sun Feb 28 15:05:04 +0000 2016,,,0.630978763,-92.65399121
Donald Trump,Sun Feb 28 15:05:04 +0000 2016,,,0.679897666,-22.3087213
Donald Trump,Sun Feb 28 15:05:04 +0000 2016,,,0.706349492,15.7289436
Donald Trump,Sun Feb 28 15:05:05 +0000 2016,,,0.618183136,-111.0540734
Donald Trump,Sun Feb 28 15:05:05 +0000 2016,,,0.689420938,-8.614278081
Donald Trump,Sun Feb 28 15:05:06 +0000 2016,,,0.664699078,-44.16425586
Donald Trump,Sun Feb 28 15:05:06 +0000 2016,,,0.69783324,3.482592831
Donald Trump,Sun Feb 28 15:05:06 +0000 2016,,,0.634854853,-87.08018271
Donald Trump,Sun Feb 28 15:05:06 +0000 2016,,,0.725888431,43.82589291
Donald Trump,Sun Feb 28 15:05:06 +0000 2016,,,0.675946295,-27.9907837
Donald Trump,Sun Feb 28 15:05:06 +0000 2016,,,0.736557603,59.16813769
Donald Trump,Sun Feb 28 15:05:06 +0000 2016,,,0.716794848,30.74934149
Donald Trump,Sun Feb 28 15:05:06 +0000 2016,,,0.708456516,18.75883927
Donald Trump,Sun Feb 28 15:05:06 +0000 2016,,,0.643981874,-73.95554752
Donald Trump,Sun Feb 28 15:05:07 +0000 2016,,,0.660146356,-50.71105961
Donald Trump,Sun Feb 28 15:05:07 +0000 2016,,,0.652236223,-62.08581266
Donald Trump,Sun Feb 28 15:05:07 +0000 2016,,,0.678172112,-24.79006398
Donald Trump,Sun Feb 28 15:05:07 +0000 2016,,,0.620582998,-107.6030773
Donald Trump,Sun Feb 28 15:05:07 +0000 2016,,,0.706349492,15.7289436
Donald Trump,Sun Feb 28 15:05:07 +0000 2016,,,0.651209295,-63.56253276
Donald Trump,Sun Feb 28 15:05:08 +0000 2016,,,0.626424253,-99.2033661
Donald Trump,Sun Feb 28 15:05:08 +0000 2016,,,0.736557603,59.16813769
Donald Trump,Sun Feb 28 15:05:08 +0000 2016,,,0.710787177,22.11032442
Donald Trump,Sun Feb 28 15:05:08 +0000 2016,,,0.656393528,-56.10761764
Donald Trump,Sun Feb 28 15:05:08 +0000 2016,,,0.725888431,43.82589291
Donald Trump,Sun Feb 28 15:05:09 +0000 2016,,,0.684067845,-16.31201349
Donald Trump,Sun Feb 28 15:56:41 +0000 2016,,,0.672717214,-32.63419474
Donald Trump,Sun Feb 28 15:56:41 +0000 2016,,,0.701872289,9.290735996
Donald Trump,Sun Feb 28 15:56:41 +0000 2016,,,0.790116072,136.1850928
Donald Trump,Sun Feb 28 15:56:41 +0000 2016,,,0.693763375,-2.369863671
Donald Trump,Sun Feb 28 15:56:41 +0000 2016,,,0.698071659,3.825438804
Donald Trump,Sun Feb 28 15:56:42 +0000 2016,,,0.592246592,-148.350764
Donald Trump,Sun Feb 28 15:56:42 +0000 2016,,,0.646312356,-70.60431977
Donald Trump,Sun Feb 28 15:56:42 +0000 2016,,,0.736557603,59.16813769
Donald Trump,Sun Feb 28 15:56:42 +0000 2016,,,0.70210886,9.630924549
Donald Trump,Sun Feb 28 15:56:42 +0000 2016,,,0.65811342,-53.6344169
Donald Trump,Sun Feb 28 15:56:42 +0000 2016,,,0.695921838,0.734001155
Donald Trump,Sun Feb 28 15:56:42 +0000 2016,,,0.73918283,62.94320807
Donald Trump,Sun Feb 28 15:56:42 +0000 2016,,,0.620316625,-107.9861211
Donald Trump,Sun Feb 28 15:56:43 +0000 2016,,,0.640864015,-78.43902159
Donald Trump,Sun Feb 28 15:56:43 +0000 2016,,,0.580726266,-164.9169662
Donald Trump,Sun Feb 28 15:56:43 +0000 2016,,,0.630122423,-93.88540616
Donald Trump,Sun Feb 28 15:56:43 +0000 2016,,,0.610949397,-121.4561734
Donald Trump,Sun Feb 28 15:56:43 +0000 2016,,,0.669471681,-37.30126373
Donald Trump,Sun Feb 28 15:56:43 +0000 2016,,,0.592246592,-148.350764
Donald Trump,Sun Feb 28 15:56:43 +0000 2016,,,0.686993897,-12.10435745
Donald Trump,Sun Feb 28 15:56:44 +0000 2016,,,0.618183136,-111.0540734
Donald Trump,Sun Feb 28 15:56:44 +0000 2016,,,0.653581917,-60.15070778
Donald Trump,Sun Feb 28 15:56:44 +0000 2016,,,0.725888431,43.82589291
